Country,Year,Smoking
Somalia,2010,9.6999998
Somalia,2011,9.6000004
Somalia,2012,9.6000004
South Africa,1980,23.700001
South Africa,1981,23.5
South Africa,1982,23.4
South Africa,1983,23.299999
South Africa,1984,23.200001
South Africa,1985,23.200001
South Africa,1986,23.1
South Africa,1987,23.1
South Africa,1988,23
South Africa,1989,22.799999
South Africa,1990,22.799999
South Africa,1991,22.700001
South Africa,1992,22.799999
South Africa,1993,22.799999
South Africa,1994,22.700001
South Africa,1995,22.6
South Africa,1996,22.5
South Africa,1997,22
South Africa,1998,21.5
South Africa,1999,20.6
South Africa,2000,19.6
South Africa,2001,18.700001
South Africa,2002,17.9
South Africa,2003,17.1
South Africa,2004,16.200001
South Africa,2005,15.5
South Africa,2006,14.9
South Africa,2007,14.5
South Africa,2008,14.4
South Africa,2009,14.5
South Africa,2010,14.6
South Africa,2011,14.7
South Africa,2012,14.9
South Korea,1980,34.099998
South Korea,1981,34.200001
South Korea,1982,34.299999
South Korea,1983,34.299999
South Korea,1984,34.299999
South Korea,1985,34.299999
South Korea,1986,34.299999
South Korea,1987,34.299999
South Korea,1988,34.200001
South Korea,1989,34.099998
South Korea,1990,33.900002
South Korea,1991,33.599998
South Korea,1992,33.200001
South Korea,1993,32.900002
South Korea,1994,32.799999
South Korea,1995,32.700001
South Korea,1996,32.5
South Korea,1997,32.099998
South Korea,1998,31.6
South Korea,1999,31
South Korea,2000,30.299999
South Korea,2001,29.700001
South Korea,2002,29
South Korea,2003,28.299999
South Korea,2004,27.700001
South Korea,2005,27
South Korea,2006,26.4
South Korea,2007,25.799999
South Korea,2008,25.299999
South Korea,2009,24.799999
South Korea,2010,24.4
South Korea,2011,24.1
South Korea,2012,24
Spain,1980,34.200001
Spain,1981,34.099998
Spain,1982,34
Spain,1983,33.900002
Spain,1984,33.900002
Spain,1985,34
Spain,1986,34.099998
Spain,1987,34.299999
Spain,1988,34.5
Spain,1989,35
Spain,1990,35.200001
Spain,1991,35.099998
Spain,1992,34.700001
Spain,1993,34.200001
Spain,1994,33.5
Spain,1995,32.700001
Spain,1996,31.9
Spain,1997,31.299999
Spain,1998,30.700001
Spain,1999,30.200001
Spain,2000,29.799999
Spain,2001,29.4
Spain,2002,29
Spain,2003,28.299999
Spain,2004,27.9
Spain,2005,27.4
Spain,2006,26.799999
Spain,2007,26.200001
Spain,2008,25.700001
Spain,2009,25.299999
Spain,2010,25
Spain,2011,24.799999
Spain,2012,24.700001
Sri Lanka,1980,13.4
Sri Lanka,1981,13.3
Sri Lanka,1982,13.2
Sri Lanka,1983,13.2
Sri Lanka,1984,13.2
Sri Lanka,1985,13.1
Sri Lanka,1986,13.1
Sri Lanka,1987,13.1
Sri Lanka,1988,13
Sri Lanka,1989,13
Sri Lanka,1990,13
Sri Lanka,1991,12.9
Sri Lanka,1992,12.9
Sri Lanka,1993,12.8
Sri Lanka,1994,12.7
Sri Lanka,1995,12.7
Sri Lanka,1996,12.6
Sri Lanka,1997,12.5
Sri Lanka,1998,12.4
Sri Lanka,1999,12.3
Sri Lanka,2000,12.2
Sri Lanka,2001,12
Sri Lanka,2002,11.9
Sri Lanka,2003,11.7
Sri Lanka,2004,11.6
Sri Lanka,2005,11.5
Sri Lanka,2006,11.5
Sri Lanka,2007,11.5
Sri Lanka,2008,11.6
Sri Lanka,2009,11.7
Sri Lanka,2010,11.8
Sri Lanka,2011,11.9
Sri Lanka,2012,12
Sudan,1980,5.6999998
Sudan,1981,5.6999998
Sudan,1982,5.6999998
Sudan,1983,5.6999998
Sudan,1984,5.8000002
Sudan,1985,5.8000002
Sudan,1986,5.8000002
Sudan,1987,5.8000002
Sudan,1988,5.8000002
Sudan,1989,5.6999998
Sudan,1990,5.6999998
Sudan,1991,5.6999998
Sudan,1992,5.6999998
Sudan,1993,5.6999998
Sudan,1994,5.6999998
Sudan,1995,5.6999998
Sudan,1996,5.6999998
Sudan,1997,5.6999998
Sudan,1998,5.6999998
Sudan,1999,5.6999998
Sudan,2000,5.5999999
Sudan,2001,5.5999999
Sudan,2002,5.5999999
Sudan,2003,5.5999999
Sudan,2004,5.5999999
Sudan,2005,5.5999999
Sudan,2006,5.5999999
Sudan,2007,5.5999999
Sudan,2008,5.5999999
Sudan,2009,5.5999999
Sudan,2010,5.5999999
Sudan,2011,5.5999999
Sudan,2012,5.5999999
Suriname,1980,6.0999999
Suriname,1981,6.0999999
Suriname,1982,6.1999998
Suriname,1983,6.1999998
Suriname,1984,6.3000002
Suriname,1985,6.3000002
Suriname,1986,6.3000002
Suriname,1987,6.3000002
Suriname,1988,6.3000002
Suriname,1989,6.3000002
Suriname,1990,6.4000001
Suriname,1991,6.4000001
Suriname,1992,6.4000001
Suriname,1993,6.5
Suriname,1994,6.5
Suriname,1995,6.5
Suriname,1996,6.5
Suriname,1997,6.5
Suriname,1998,6.4000001
Suriname,1999,6.4000001
Suriname,2000,6.4000001
Suriname,2001,6.4000001
Suriname,2002,6.4000001
Suriname,2003,6.4000001
Suriname,2004,6.4000001
Suriname,2005,6.3000002
Suriname,2006,6.3000002
Suriname,2007,6.3000002
Suriname,2008,6.3000002
Suriname,2009,6.1999998
Suriname,2010,6.1999998
Suriname,2011,6.1999998
Suriname,2012,6.0999999
Sweden,1980,27.700001
Sweden,1981,27
Sweden,1982,26.4
Sweden,1983,26
Sweden,1984,25.799999
Sweden,1985,25.799999
Sweden,1986,25.700001
Sweden,1987,25.6
Sweden,1988,25.5
Sweden,1989,25.200001
Sweden,1990,25
Sweden,1991,24.6
Sweden,1992,24.200001
Sweden,1993,23.700001
Sweden,1994,23.1
Sweden,1995,22.299999
Sweden,1996,21.5
Sweden,1997,20.700001
Sweden,1998,19.9
Sweden,1999,19.299999
Sweden,2000,18.6
Sweden,2001,17.799999
Sweden,2002,16.799999
Sweden,2003,15.7
Sweden,2004,14.6
Sweden,2005,13.7
Sweden,2006,13.1
Sweden,2007,12.8
Sweden,2008,12.6
Sweden,2009,12.7
Sweden,2010,13
Sweden,2011,13.2
Sweden,2012,13.6
Switzerland,1980,27.700001
Switzerland,1981,27.4
Switzerland,1982,27.299999
Switzerland,1983,27.299999
Switzerland,1984,27.200001
Switzerland,1985,27.1
Switzerland,1986,27.1
Switzerland,1987,27.299999
Switzerland,1988,27.6
Switzerland,1989,27.799999
Switzerland,1990,28
Switzerland,1991,28.299999
Switzerland,1992,28.6
Switzerland,1993,29.1
Switzerland,1994,29.5
Switzerland,1995,30
Switzerland,1996,30.6
Switzerland,1997,30.700001
Switzerland,1998,30.4
Switzerland,1999,29.5
Switzerland,2000,28
Switzerland,2001,26.4
Switzerland,2002,25
Switzerland,2003,23.6
Switzerland,2004,22.4
Switzerland,2005,21.4
Switzerland,2006,20.6
Switzerland,2007,19.9
Switzerland,2008,19.6
Switzerland,2009,19.5
Switzerland,2010,19.6
Switzerland,2011,19.700001
Switzerland,2012,19.799999
Syria,1980,18.4
Syria,1981,18.1
Syria,1982,17.799999
Syria,1983,17.6
Syria,1984,17.4
Syria,1985,17.200001
Syria,1986,17.1
Syria,1987,17
Syria,1988,16.9
Syria,1989,16.9
Syria,1990,16.9
Syria,1991,16.799999
Syria,1992,16.799999
Syria,1993,16.700001
Syria,1994,16.6
Syria,1995,16.6
Syria,1996,16.5
Syria,1997,16.5
Syria,1998,16.5
Syria,1999,16.5
Syria,2000,16.5
Syria,2001,16.6
Syria,2002,16.6
Syria,2003,16.700001
Syria,2004,16.799999
Syria,2005,16.799999
Syria,2006,16.9
Syria,2007,17
Syria,2008,17.1
Syria,2009,17.1
Syria,2010,17.200001
Syria,2011,17.200001
Syria,2012,17.1
Taiwan,1980,21.6
Taiwan,1981,21.700001
Taiwan,1982,21.799999
Taiwan,1983,21.9
Taiwan,1984,22
Taiwan,1985,22.1
Taiwan,1986,22.299999
Taiwan,1987,22.4
Taiwan,1988,22.5
Taiwan,1989,22.700001
Taiwan,1990,22.799999
Taiwan,1991,23
Taiwan,1992,23.1
Taiwan,1993,23.200001
Taiwan,1994,23.299999
Taiwan,1995,23.299999
Taiwan,1996,23.4
Taiwan,1997,23.1
Taiwan,1998,22.799999
Taiwan,1999,22.6
Taiwan,2000,22.299999
Taiwan,2001,22
Taiwan,2002,21.4
Taiwan,2003,20.799999
Taiwan,2004,20.200001
Taiwan,2005,19.6
Taiwan,2006,19.1
Taiwan,2007,18.6
Taiwan,2008,18.1
Taiwan,2009,17.700001
Taiwan,2010,17.5
Taiwan,2011,17.4
Taiwan,2012,17.4
Tajikistan,1980,18
Tajikistan,1981,18.4
Tajikistan,1982,18.9
Tajikistan,1983,19.5
Tajikistan,1984,20
Tajikistan,1985,20.6
Tajikistan,1986,21.200001
Tajikistan,1987,21.700001
Tajikistan,1988,22.200001
Tajikistan,1989,22.6
Tajikistan,1990,23
Tajikistan,1991,23.1
Tajikistan,1992,22.5
Tajikistan,1993,21.700001
Tajikistan,1994,20.700001
Tajikistan,1995,19.6
Tajikistan,1996,18.5
Tajikistan,1997,17.700001
Tajikistan,1998,17
Tajikistan,1999,16.5
Tajikistan,2000,16.1
Tajikistan,2001,15.9
Tajikistan,2002,15.7
Tajikistan,2003,15.6
Tajikistan,2004,15.5
Tajikistan,2005,15.5
Tajikistan,2006,15.5
Tajikistan,2007,15.5
Tajikistan,2008,15.5
Tajikistan,2009,15.6
Tajikistan,2010,15.6
Tajikistan,2011,15.6
Tajikistan,2012,15.7
Tanzania,1980,11.6
Tanzania,1981,11.6
Tanzania,1982,11.6
Tanzania,1983,11.6
Tanzania,1984,11.6
Tanzania,1985,11.6
Tanzania,1986,11.6
Tanzania,1987,11.6
Tanzania,1988,11.6
Tanzania,1989,11.6
Tanzania,1990,11.5
Tanzania,1991,11.5
Tanzania,1992,11.5
Tanzania,1993,11.5
Tanzania,1994,11.5
Tanzania,1995,11.5
Tanzania,1996,11.6
Tanzania,1997,11.4
Tanzania,1998,11.2
Tanzania,1999,11.1
Tanzania,2000,11
Tanzania,2001,10.9
Tanzania,2002,10.8
Tanzania,2003,10.7
Tanzania,2004,10.6
Tanzania,2005,10.5
Tanzania,2006,10.3
Tanzania,2007,10.1
Tanzania,2008,9.8999996
Tanzania,2009,9.6999998
Tanzania,2010,9.5
Tanzania,2011,9.3999996
Tanzania,2012,9.3000002
Thailand,1980,25.1
Thailand,1981,25.1
Thailand,1982,25
Thailand,1983,25
Thailand,1984,24.9
Thailand,1985,24.9
Thailand,1986,24.9
Thailand,1987,24.9
Thailand,1988,25
Thailand,1989,25
Thailand,1990,25
Thailand,1991,25
Thailand,1992,25.1
Thailand,1993,25.1
Thailand,1994,25.1
Thailand,1995,25.1
Thailand,1996,25
Thailand,1997,24.299999
Thailand,1998,23.6
Thailand,1999,23
Thailand,2000,22.4
Thailand,2001,21.700001
Thailand,2002,21
Thailand,2003,20.299999
Thailand,2004,19.9
Thailand,2005,19.6
Thailand,2006,19.4
Thailand,2007,19.299999
Thailand,2008,19.4
Thailand,2009,19.4
Thailand,2010,19.5
Thailand,2011,19.6
Thailand,2012,19.700001
Timor,1980,31.200001
Timor,1981,31.200001
Timor,1982,31.299999
Timor,1983,31.5
Timor,1984,31.6
Timor,1985,31.700001
Timor,1986,31.700001
Timor,1987,31.700001
Timor,1988,31.6
Timor,1989,31.700001
Timor,1990,31.9
Timor,1991,32.200001
Timor,1992,32.599998
Timor,1993,33.099998
Timor,1994,33.400002
Timor,1995,33.5
Timor,1996,33.299999
Timor,1997,32.900002
Timor,1998,32.400002
Timor,1999,31.799999
Timor,2000,31.299999
Timor,2001,31.1
Timor,2002,31
Timor,2003,31
Timor,2004,31
Timor,2005,30.9
Timor,2006,30.700001
Timor,2007,30.5
Timor,2008,30.299999
Timor,2009,30.1
Timor,2010,30.1
Timor,2011,30
Timor,2012,30
Togo,1980,7.0999999
Togo,1981,7.0999999
Togo,1982,7.0999999
Togo,1983,7
Togo,1984,7
Togo,1985,6.9000001
Togo,1986,6.9000001
Togo,1987,6.8000002
Togo,1988,6.8000002
Togo,1989,6.6999998
Togo,1990,6.6999998
Togo,1991,6.5999999
Togo,1992,6.5
Togo,1993,6.4000001
Togo,1994,6.3000002
Togo,1995,6.3000002
Togo,1996,6.1999998
Togo,1997,6.0999999
Togo,1998,6.0999999
Togo,1999,6.0999999
Togo,2000,6
Togo,2001,6
Togo,2002,6
Togo,2003,6
Togo,2004,6
Togo,2005,6
Togo,2006,6
Togo,2007,6
Togo,2008,6
Togo,2009,6.0999999
Togo,2010,6.0999999
Togo,2011,6.0999999
Togo,2012,6.1999998
Tonga,1980,32.099998
Tonga,1981,31.9
Tonga,1982,31.6
Tonga,1983,31.299999
Tonga,1984,31.1
Tonga,1985,30.9
Tonga,1986,30.9
Tonga,1987,31
Tonga,1988,31.1
Tonga,1989,31.200001
Tonga,1990,31.299999
Tonga,1991,31.4
Tonga,1992,31.4
Tonga,1993,31.4
Tonga,1994,31.299999
Tonga,1995,31.299999
Tonga,1996,31.200001
Tonga,1997,31.200001
Tonga,1998,31.4
Tonga,1999,31.6
Tonga,2000,31.799999
Tonga,2001,32.200001
Tonga,2002,32.599998
Tonga,2003,33
Tonga,2004,33.599998
Tonga,2005,34.799999
Tonga,2006,35.900002
Tonga,2007,35.700001
Tonga,2008,35.299999
Tonga,2009,34.799999
Tonga,2010,34.299999
Tonga,2011,33.900002
Tonga,2012,33.5
Trinidad and Tobago,1980,21.4
Trinidad and Tobago,1981,20.4
Trinidad and Tobago,1982,19.700001
Trinidad and Tobago,1983,19.299999
Trinidad and Tobago,1984,19.1
Trinidad and Tobago,1985,19
Trinidad and Tobago,1986,19
Trinidad and Tobago,1987,19
Trinidad and Tobago,1988,19.1
Trinidad and Tobago,1989,19.200001
Trinidad and Tobago,1990,19.200001
Trinidad and Tobago,1991,19.200001
Trinidad and Tobago,1992,19.1
Trinidad and Tobago,1993,19.1
Trinidad and Tobago,1994,19
Trinidad and Tobago,1995,18.700001
Trinidad and Tobago,1996,18.5
Trinidad and Tobago,1997,18.200001
Trinidad and Tobago,1998,18
Trinidad and Tobago,1999,17.799999
Trinidad and Tobago,2000,17.6
Trinidad and Tobago,2001,17.5
Trinidad and Tobago,2002,17.5
Trinidad and Tobago,2003,17.299999
Trinidad and Tobago,2004,17.200001
Trinidad and Tobago,2005,17.200001
Trinidad and Tobago,2006,17.1
Trinidad and Tobago,2007,17
Trinidad and Tobago,2008,17
Trinidad and Tobago,2009,17.1
Trinidad and Tobago,2010,17.200001
Trinidad and Tobago,2011,17.4
Trinidad and Tobago,2012,17.6
Tunisia,1980,20.6
Tunisia,1981,20.700001
Tunisia,1982,20.799999
Tunisia,1983,21
Tunisia,1984,21.1
Tunisia,1985,21.299999
Tunisia,1986,21.5
Tunisia,1987,21.6
Tunisia,1988,21.799999
Tunisia,1989,21.9
Tunisia,1990,22
Tunisia,1991,22.1
Tunisia,1992,22.200001
Tunisia,1993,22.200001
Tunisia,1994,22.200001
Tunisia,1995,22.200001
Tunisia,1996,22.299999
Tunisia,1997,22.799999
Tunisia,1998,23.200001
Tunisia,1999,23.6
Tunisia,2000,23.9
Tunisia,2001,24.200001
Tunisia,2002,24.200001
Tunisia,2003,24.200001
Tunisia,2004,24.1
Tunisia,2005,24
Tunisia,2006,24
Tunisia,2007,24
Tunisia,2008,24.1
Tunisia,2009,24.200001
Tunisia,2010,24.299999
Tunisia,2011,24.4
Tunisia,2012,24.5
Turkey,1980,28
Turkey,1981,27.799999
Turkey,1982,27.799999
Turkey,1983,27.700001
Turkey,1984,27.700001
Turkey,1985,27.700001
Turkey,1986,27.700001
Turkey,1987,27.6
Turkey,1988,27.6
Turkey,1989,27.700001
Turkey,1990,27.6
Turkey,1991,27.6
Turkey,1992,27.700001
Turkey,1993,27.700001
Turkey,1994,27.9
Turkey,1995,28.1
Turkey,1996,28.299999
Turkey,1997,28.700001
Turkey,1998,28.9
Turkey,1999,29.299999
Turkey,2000,29.5
Turkey,2001,29.799999
Turkey,2002,30.1
Turkey,2003,30.299999
Turkey,2004,30.6
Turkey,2005,30.6
Turkey,2006,30.1
Turkey,2007,29.5
Turkey,2008,28.799999
Turkey,2009,28.299999
Turkey,2010,27.5
Turkey,2011,26.9
Turkey,2012,26.5
Turkmenistan,1980,20.4
Turkmenistan,1981,20.4
Turkmenistan,1982,20.4
Turkmenistan,1983,20.5
Turkmenistan,1984,20.5
Turkmenistan,1985,20.5
Turkmenistan,1986,20.5
Turkmenistan,1987,20.4
Turkmenistan,1988,20.4
Turkmenistan,1989,20.299999
Turkmenistan,1990,20.200001
Turkmenistan,1991,20.200001
Turkmenistan,1992,20.4
Turkmenistan,1993,20.5
Turkmenistan,1994,20.799999
Turkmenistan,1995,21.200001
Turkmenistan,1996,21.5
Turkmenistan,1997,22
Turkmenistan,1998,22.4
Turkmenistan,1999,22.6
Turkmenistan,2000,22.700001
Turkmenistan,2001,22.6
Turkmenistan,2002,22.4
Turkmenistan,2003,22.200001
Turkmenistan,2004,21.9
Turkmenistan,2005,21.5
Turkmenistan,2006,21.1
Turkmenistan,2007,20.700001
Turkmenistan,2008,20.4
Turkmenistan,2009,20.1
Turkmenistan,2010,19.799999
Turkmenistan,2011,19.6
Turkmenistan,2012,19.5
Uganda,1980,12.3
Uganda,1981,12.3
Uganda,1982,12.3
Uganda,1983,12.4
Uganda,1984,12.4
Uganda,1985,12.5
Uganda,1986,12.5
Uganda,1987,12.6
Uganda,1988,12.6
Uganda,1989,12.7
Uganda,1990,12.7
Uganda,1991,12.8
Uganda,1992,12.8
Uganda,1993,12.9
Uganda,1994,12.9
Uganda,1995,12.9
Uganda,1996,12.9
Uganda,1997,12.7
Uganda,1998,12.5
Uganda,1999,12.2
Uganda,2000,12
Uganda,2001,11.7
Uganda,2002,11.2
Uganda,2003,10.7
Uganda,2004,10.2
Uganda,2005,9.8000002
Uganda,2006,9.3999996
Uganda,2007,9.1000004
Uganda,2008,8.6999998
Uganda,2009,8.3000002
Uganda,2010,8.1000004
Uganda,2011,7.8000002
Uganda,2012,7.8000002
Ukraine,1980,31.6
Ukraine,1981,31.5
Ukraine,1982,31.5
Ukraine,1983,31.4
Ukraine,1984,31.299999
Ukraine,1985,31.200001
Ukraine,1986,31.1
Ukraine,1987,30.9
Ukraine,1988,30.799999
Ukraine,1989,30.6
Ukraine,1990,30.5
Ukraine,1991,30.299999
Ukraine,1992,30.200001
Ukraine,1993,30.200001
Ukraine,1994,30.1
Ukraine,1995,30
Ukraine,1996,29.9
Ukraine,1997,29.799999
Ukraine,1998,29.799999
Ukraine,1999,29.9
Ukraine,2000,30.1
Ukraine,2001,30.6
Ukraine,2002,31
Ukraine,2003,31.1
Ukraine,2004,31.299999
Ukraine,2005,31.299999
Ukraine,2006,30.4
Ukraine,2007,29.299999
Ukraine,2008,28.299999
Ukraine,2009,27.4
Ukraine,2010,26.799999
Ukraine,2011,26.6
Ukraine,2012,26.5
United Arab Emirates,1980,19.6
United Arab Emirates,1981,19.5
United Arab Emirates,1982,19.299999
United Arab Emirates,1983,19.1
United Arab Emirates,1984,18.9
United Arab Emirates,1985,18.700001
United Arab Emirates,1986,18.700001
United Arab Emirates,1987,18.700001
United Arab Emirates,1988,18.700001
United Arab Emirates,1989,18.799999
United Arab Emirates,1990,18.799999
United Arab Emirates,1991,18.9
United Arab Emirates,1992,19
United Arab Emirates,1993,19.1
United Arab Emirates,1994,19.1
United Arab Emirates,1995,19.1
United Arab Emirates,1996,18.799999
United Arab Emirates,1997,18.200001
United Arab Emirates,1998,17.4
United Arab Emirates,1999,16.700001
United Arab Emirates,2000,16.1
United Arab Emirates,2001,15.5
United Arab Emirates,2002,15.1
United Arab Emirates,2003,14.8
United Arab Emirates,2004,14.8
United Arab Emirates,2005,14.8
United Arab Emirates,2006,14.8
United Arab Emirates,2007,14.9
United Arab Emirates,2008,15
United Arab Emirates,2009,15.2
United Arab Emirates,2010,15.3
United Arab Emirates,2011,15.6
United Arab Emirates,2012,15.8
United Kingdom,1980,36.900002
United Kingdom,1981,36.400002
United Kingdom,1982,35.700001
United Kingdom,1983,34.900002
United Kingdom,1984,34
United Kingdom,1985,33.099998
United Kingdom,1986,32.200001
United Kingdom,1987,31.299999
United Kingdom,1988,30.4
United Kingdom,1989,29.799999
United Kingdom,1990,29.299999
United Kingdom,1991,29
United Kingdom,1992,28.799999
United Kingdom,1993,28.6
United Kingdom,1994,28.5
United Kingdom,1995,28.4
United Kingdom,1996,28.299999
United Kingdom,1997,28.1
United Kingdom,1998,27.9
United Kingdom,1999,27.6
United Kingdom,2000,27.1
United Kingdom,2001,26.6
United Kingdom,2002,26
United Kingdom,2003,25.299999
United Kingdom,2004,24.5
United Kingdom,2005,23.700001
United Kingdom,2006,22.9
United Kingdom,2007,22
United Kingdom,2008,21.299999
United Kingdom,2009,20.799999
United Kingdom,2010,20.4
United Kingdom,2011,20.1
United Kingdom,2012,20.1
United States,1980,29.700001
United States,1981,29.299999
United States,1982,29.200001
United States,1983,28.799999
United States,1984,28.1
United States,1985,27.299999
United States,1986,26.6
United States,1987,26
United States,1988,25.4
United States,1989,24.799999
United States,1990,24.200001
United States,1991,23.700001
United States,1992,23.200001
United States,1993,22.5
United States,1994,21.9
United States,1995,21.4
United States,1996,21
United States,1997,20.700001
United States,1998,20.4
United States,1999,20
United States,2000,19.6
United States,2001,19.200001
United States,2002,18.700001
United States,2003,18.4
United States,2004,18.1
United States,2005,17.799999
United States,2006,17.5
United States,2007,17.1
United States,2008,16.700001
United States,2009,16.4
United States,2010,15.9
United States,2011,15.6
United States,2012,15.3
Uruguay,1980,29.9
Uruguay,1981,29.9
Uruguay,1982,29.9
Uruguay,1983,30
Uruguay,1984,30
Uruguay,1985,30.1
Uruguay,1986,30.1
Uruguay,1987,30.1
Uruguay,1988,30.1
Uruguay,1989,30.200001
Uruguay,1990,30.200001
Uruguay,1991,30.299999
Uruguay,1992,30.299999
Uruguay,1993,30.200001
Uruguay,1994,30.1
Uruguay,1995,29.9
Uruguay,1996,29.6
Uruguay,1997,28.799999
Uruguay,1998,28.200001
Uruguay,1999,27.700001
Uruguay,2000,27.299999
Uruguay,2001,27
Uruguay,2002,26.700001
Uruguay,2003,26.299999
Uruguay,2004,25.700001
Uruguay,2005,25
Uruguay,2006,24.4
Uruguay,2007,23.6
Uruguay,2008,22.9
Uruguay,2009,22.4
Uruguay,2010,22.200001
Uruguay,2011,22.200001
Uruguay,2012,22.200001
Uzbekistan,1980,9.8999996
Uzbekistan,1981,10
Uzbekistan,1982,10.1
Uzbekistan,1983,10.2
Uzbekistan,1984,10.3
Uzbekistan,1985,10.4
Uzbekistan,1986,10.5
Uzbekistan,1987,10.6
Uzbekistan,1988,10.7
Uzbekistan,1989,10.8
Uzbekistan,1990,10.9
Uzbekistan,1991,11
Uzbekistan,1992,11.1
Uzbekistan,1993,11.1
Uzbekistan,1994,11.2
Uzbekistan,1995,11.2
Uzbekistan,1996,11.2
Uzbekistan,1997,11.2
Uzbekistan,1998,11.1
Uzbekistan,1999,11.1
Uzbekistan,2000,11
Uzbekistan,2001,10.9
Uzbekistan,2002,10.8
Uzbekistan,2003,10.6
Uzbekistan,2004,10.5
Uzbekistan,2005,10.4
Uzbekistan,2006,10.3
Uzbekistan,2007,10.4
Uzbekistan,2008,10.5
Uzbekistan,2009,10.6
Uzbekistan,2010,10.8
Uzbekistan,2011,11
Uzbekistan,2012,11.2
Vanuatu,1980,22.5
Vanuatu,1981,22.4
Vanuatu,1982,22.299999
Vanuatu,1983,22.200001
Vanuatu,1984,22.1
Vanuatu,1985,22.1
Vanuatu,1986,22
Vanuatu,1987,21.9
Vanuatu,1988,21.9
Vanuatu,1989,21.799999
Vanuatu,1990,21.799999
Vanuatu,1991,21.700001
Vanuatu,1992,21.6
Vanuatu,1993,21.6
Vanuatu,1994,21.5
Vanuatu,1995,21.4
Vanuatu,1996,21.200001
Vanuatu,1997,21.1
Vanuatu,1998,20.9
Vanuatu,1999,20.6
Vanuatu,2000,20.200001
Vanuatu,2001,19.799999
Vanuatu,2002,19.4
Vanuatu,2003,19.1
Vanuatu,2004,18.799999
Vanuatu,2005,18.6
Vanuatu,2006,18.299999
Vanuatu,2007,18.1
Vanuatu,2008,17.9
Vanuatu,2009,17.700001
Vanuatu,2010,17.1
Vanuatu,2011,16.5
Vanuatu,2012,16.299999
Venezuela,1980,25.700001
Venezuela,1981,25
Venezuela,1982,24.200001
Venezuela,1983,23.1
Venezuela,1984,22.1
Venezuela,1985,21.200001
Venezuela,1986,20.6
Venezuela,1987,20.200001
Venezuela,1988,20
Venezuela,1989,19.4
Venezuela,1990,19.1
Venezuela,1991,19
Venezuela,1992,18.9
Venezuela,1993,18.9
Venezuela,1994,18.700001
Venezuela,1995,18.6
Venezuela,1996,18.5
Venezuela,1997,18.299999
Venezuela,1998,18.1
Venezuela,1999,17.9
Venezuela,2000,17.700001
Venezuela,2001,17.5
Venezuela,2002,17.200001
Venezuela,2003,16.9
Venezuela,2004,16.799999
Venezuela,2005,16.700001
Venezuela,2006,16.6
Venezuela,2007,16.6
Venezuela,2008,16.6
Venezuela,2009,16.5
Venezuela,2010,16.4
Venezuela,2011,16.4
Venezuela,2012,16.6
Vietnam,1980,26.799999
Vietnam,1981,27
Vietnam,1982,27.200001
Vietnam,1983,27.5
Vietnam,1984,27.799999
Vietnam,1985,28.1
Vietnam,1986,28.4
Vietnam,1987,28.700001
Vietnam,1988,29
Vietnam,1989,29.4
Vietnam,1990,29.799999
Vietnam,1991,30.1
Vietnam,1992,30.4
Vietnam,1993,30.700001
Vietnam,1994,30.299999
Vietnam,1995,29.700001
Vietnam,1996,29.1
Vietnam,1997,28.1
Vietnam,1998,27.299999
Vietnam,1999,26.4
Vietnam,2000,25.5
Vietnam,2001,24.700001
Vietnam,2002,23.9
Vietnam,2003,22.700001
Vietnam,2004,21.9
Vietnam,2005,21.299999
Vietnam,2006,20.799999
Vietnam,2007,20.5
Vietnam,2008,20.299999
Vietnam,2009,20.200001
Vietnam,2010,20.200001
Vietnam,2011,20.4
Vietnam,2012,20.700001
World,1980,25.1
World,1981,25.1
World,1982,25
World,1983,25
World,1984,24.9
World,1985,24.799999
World,1986,24.6
World,1987,24.5
World,1988,24.299999
World,1989,24.200001
World,1990,24
World,1991,23.9
World,1992,23.700001
World,1993,23.6
World,1994,23.4
World,1995,23.200001
World,1996,23.1
World,1997,22.700001
World,1998,22.4
World,1999,22
World,2000,21.6
World,2001,21.200001
World,2002,20.799999
World,2003,20.4
World,2004,20.1
World,2005,19.799999
World,2006,19.4
World,2007,19.1
World,2008,18.799999
World,2009,18.700001
World,2010,18.6
World,2011,18.6
World,2012,18.6
Yemen,1980,20.200001
Yemen,1981,19.9
Yemen,1982,19.700001
Yemen,1983,19.4
Yemen,1984,19.200001
Yemen,1985,19.1
Yemen,1986,19
Yemen,1987,18.9
Yemen,1988,18.9
Yemen,1989,19
Yemen,1990,19.1
Yemen,1991,19.299999
Yemen,1992,19.6
Yemen,1993,19.9
Yemen,1994,20.1
Yemen,1995,20.200001
Yemen,1996,20.1
Yemen,1997,19.6
Yemen,1998,19
Yemen,1999,18.5
Yemen,2000,18
Yemen,2001,17.4
Yemen,2002,16.799999
Yemen,2003,15.6
Yemen,2004,14.6
Yemen,2005,13.7
Yemen,2006,13.4
Yemen,2007,13.3
Yemen,2008,13.4
Yemen,2009,13.5
Yemen,2010,13.7
Yemen,2011,13.9
Yemen,2012,14.3
Zambia,1980,12.4
Zambia,1981,12.3
Zambia,1982,12.2
Zambia,1983,12.1
Zambia,1984,12
Zambia,1985,12
Zambia,1986,11.9
Zambia,1987,11.8
Zambia,1988,11.8
Zambia,1989,11.7
Zambia,1990,11.7
Zambia,1991,11.6
Zambia,1992,11.6
Zambia,1993,11.6
Zambia,1994,11.5
